700400102009052000000010005060000004012000630400000050900060040000840000201003007,735486192189352476624719385867135924512974638493628751978261543356847219241593867
060050070000932000300080009510700043002000500000008000700010008000893000050070030,869154372175932684324687159516729843482361597937548216793215468641893725258476931
000000507400100090000640000020000900901300008003000005008000106100002050000706002,619283547482157693375649821826571934951324768743968215238495176167832459594716382
080050000039000007100000954001200000000700036000001009020005000090002000706000800,684957312539124687172368954941236578258749136367581249823675491495812763716493825
000090700390007180207000500860000000000008010500300400900000060005029000000015200,158296734396547182247183596861472953423958617579361428912734865785629341634815279
700000100023006900000800000901000037200300000000007500000001800009630000104059060,795423186823176945416895372961582437257314698348967521632741859579638214184259763
000006804340700200000010000500000000007000000806000030090061400000070090700800016,971236854345789261682415973519623748437158629826947135293561487168374592754892316
700000006040600030003089700007060010006925300020070900004730100070004080500000009,781342596249657831653189724497863215816925347325471968964738152172594683538216479
600487000100502000030109000368000745500000001214000389000608020000904008000375004,692487153187532496435169872368291745579843261214756389943618527751924638826375914
000050480500000200000821006005267300701509608006148700200415000007000004053080000,612953487598674231374821956845267319721539648936148725269415873187392564453786192
090036000800000200200708000005000010600000300900807040020100530070000004010300090,197236458864951273253748961745623819681495327932817645428179536379562184516384792
007000300040053060035900840070508600060000080002401090026005910010320070009000200,197684352248753169635912847473598621961237485582461793326875914814329576759146238
000070050040603800010009600082500010400000005050004290026800040800301020000020000,263478159549613872718259634982567413431982765657134298126895347875341926394726581
010050240060017000090003008143000000000109000000000461400700020000360090086090070,317958246862417539594623718143876952625149387978235461439781625751362894286594173
276000481000000000300416009001070800003608900700020005100869002000000000697000148,276395481914287653358416279561973824423658917789124365145869732832741596697532148
140000000065000490320190600000907000000001000750800000400000970000010308003609000,149568723865723491327194685231957864698241537754836219412385976976412358583679142
090186030600000001031000670800301004500090006700805002082000540900000003070412060,497186235658723491231954678829361754514297386763845912182639547946578123375412869
