085006000100003000602100007450800200000030000003005089000002605000700001008300720,385976142147523968692148357456897213819234576273615489731482695524769831968351724
030009000097200801600300700800003170000000000059600004085007010000004097070500400,138759642597246831642318759826493175314875926759621384485967213263184597971532468
000351708000900005080060000500000029302000804690000003200030040000002000150476000,426351798731984265985267431518743629372619854694825173269138547847592316153476982
000900020010084600400500000000010000000008007090000002000065800027000400000000000,658971324712384695439526781375612948261498537894753162143265879527839416986147253
060400020007000400040019080006290003009307500700061900080170030001000600090008010,968453127137682495245719386416295873829347561753861942584176239371924658692538714
500030740000000000000504039400007100079108320008600005800409000704000000006080003,582936741943871562167524839425397186679158324318642975831469257754213698296785413
750000041901430805000000000000082000000301000070650080000000000805029607320000054,752968341961437825438215769596782413284391576173654982617543298845129637329876154
009600800500004017400100050030200506000000000804007020040001002270400003006003400,129675834563984217487132659731248596652319748894567321348751962275496183916823475
305000000040603000000080620500006800000030001007000040400078000070000100900002530,365721498842693715719584623534216879698437251127859346451378962273965184986142537
300010007000000010010900004009000050500000002627005009080200060006700090000004100,365412987492378516718956234849627351531849672627135849184293765256781493973564128
006700800004019600200000001030060005060507040500040060800000002005430700003001500,316754829784219653259386471437862195162597348598143267841675932925438716673921584
060500010407300000800009076900025007000000000200000900000006409100000030008003005,369587214417362598852149376931825647675934821284671953523716489196458732748293165
004908200300000006020600010400000900030702060007000001070400050900000002008509100,614978235385214796729635418462351987831792564597846321176423859953187642248569173
000000768040000005700509000020000040800000600000061900080040000009200417100000020,915324768342678195768519234627893541891452673453761982286147359539286417174935826
800307090203040000009800040600000201080000070501000004020004600000070809060108003,846327195213549768759816342694785231382491576571263984128934657435672819967158423
000000009347000806600500007401380060000000580000020004804090300000000000906201400,158467239347912856692538147471385962269174583583629714814796325725843691936251478
409008060000360000230000000600035020010206040090410008000000096000041000060900407,459728361781364952236159874674835129813296745592417638148573296927641583365982417
000108000703000602009070400900010007005702800300050006008020900607000504000405000,426138795713594682859276413984613257165742839372859146548327961637981524291465378
540013000130007060008000020200004501000000008000000240001000052300071000400800700,542613879139287465768459123287364591914725638653198247871946352326571984495832716
009070204000005368005000090300800007000000000750001023090000800861200000507010600,189376254472195368635482791316829547924537186758641923293764815861253479547918632
001050003400006000386100405090000500500070004004000080009003852000500006603080900,971854623425736198386129475297348561568971234134265789749613852812597346653482917
000400000000051009250300084030070205090203060702080010170005000900710600000004700,319428576487651329256397184834176295591243867762589413173865942945712638628934751
700006001000109052000023700827000060004000100060000275009630000070504000680200004,792456831438179652516823749827915463354762198961348275249631587173584926685297314
000390070000400961400006000007030026600000007130070400050100009710003000090052000,861395274523487961479216853987534126645821397132679485256148739718963542394752618
500000000020007100009000302000020000480301095003050600071000200000200040008000009,567132984324897156819546372756928431482361795193754628971485263635219847248673519
000020000340106082500903006052000670100000008093000540200804007730502064000030000,961428753347156982528973416852341679174695238693287541215864397739512864486739125
400010005050000010613000829000503000008070300000106000942000173060000090800090004,489612735257938416613754829176583942528479361394126587942865173765341298831297654
003010070040900510000004008100600400030000207094000000000800020000150000056097000,923518674847963512561724938182679453635481297794235186319846725478152369256397841
100000806408070300000930000000060020700804005060010000000380040003050000502000063,139425876458671392276938451894563127721894635365217984617382549943756218582149763
000038000050609000820100406970000180200000003085000042702006000000302510000810200,694238751157649328823157496976423185241985673385761942712596834468372519539814267
120000005009056000500900700010008600090602040002700050006009004000160800900000076,128437965379256481564981732413598627795612348682743159856379214247165893931824576
090000040702009000301050000000907035000000008008403900200805069000000052000700080,695271843782349516341658297126987435439512678578463921214835769867194352953726184
700006002016009500000500007370000100000102000009000046400003070003600090500800001,754386912816279534932541687375468129648192753129735846461953278283617495597824361
000071000000009020080400100390040080700000203000020090000000050040800730200006009,425371968176589324983462175392147586764958213518623497837294651649815732251736849
504030802030000040107090605000302000301000708000601000708040301040000080905060204,594736812236518947187294635479382156361459728852671493728945361643127589915863274
004100500058003920600000004000090000003050100280010039500000002042900780007002600,724189563158643927639527814471398256963254178285716439596871342342965781817432695
100007050000100007007084200709000030008000500020000604001640700900001000060200008,186927453254136987397584261719465832648312579523798614831649725972851346465273198
603004008004090000000000400020007003050000000100800000000006000008003940090000052,613754298284691375975382416429167583857239164136845729542916837768523941391478652
100000008000080000807509402003027600040301020005490800509608103000040000700000006,152734968496182375837569412913827654648351729275496831529678143361945287784213596
010020090000308000600105008046000580100000009098000760000807004400201000002060010,815426397924378156673195248346719582157682439298543761561837924489251673732964815
000090000490000012060103040009010300500608007004020600040201070150000068000070000,718492536493567812265183749689714325521638497374925681846251973157349268932876154
001030000700020040040601007007204300450000091002108600000902005010040700009070010,691437582783529146245681937167294358458763291932158674374912865816345729529876413
498602175000408000020010040570000016001000400940000037050080060000705000834106752,498632175716458293325917648573249816681573429942861537257384961169725384834196752
000080100000960005004000079070530010003408700090017080900000200008049000046070000,259784136781963425364125879872536914613498752495217683937651248128349567546872391
320000084010300002000009100082070450960050073000060000006700000500006047470000008,329615784815347692647829135182973456964251873753468921236784519598136247471592368
600009001009860500070000020500010002007408100040090060010000030004082600700300009,653279481429861573871534926598613742367428195142795368216957834934182657785346219
070000041000050000100497030000530007507000400380000190800004600000000000060100800,675382941934651728128497536416539287597218463382746195853974612241865379769123854
090002070002000100307010906000040057000305000520090000803050602009000400010004030,194632578682579143357418926931246857476385291528791364843957612769123485215864739
790200043400069007000400000020090801050000090901080050000004000500910002260003018,796258143432169587185437629624395871853741296971682354317824965548916732269573418
002090050109300700036000000000902010800634002020805000000000340007003801040060200,482796153159348726736521984563972418871634592924815637615287349297453861348169275
000500008400600300500003407207400005060000000010007800000000700000009000092004060,173542698429678351586193427237486915865931274914257836641325789358769142792814563
020800050790600001100000004000109060000040000000070008072000000010000032005081906,623814759794652381158937624487129563561348297239576148972463815816795432345281976
004005007002410900605090020000900000040000030009001700020080596001062000500300800,914825367732416985685793124368974251147258639259631748423187596891562473576349812
800005002010000030209040105000030807020708050705090000301080504040000060600400003,834915672517826439269347185196534827423768951785291346371682594942153768658479213
060000070400000002023109540001487200000601000004932800095806720100000003040000010,569324178417568392823179546631487259982651437754932861395816724176245983248793615
000307540000020600800000027500200006040000080900005003250000000006080000031904800,629317548375428619814659327587231496143796285962845173258173964496582731731964852
900005040000006000067400208700080020059000810080050006002100480100008000004003007,923875641418236759567419238746981523359762814281354976632197485175648392894523167
001506000800090000000712800903000601017000320608000405006957000000060003000204900,791586234852493716364712859943825671517649328628371495436957182279168543185234967
000000270600031000000540000090000086300100000000802700040000000130006000700003615,513698274674231598982547361297354186368179452451862739846715923135926847729483615
001760000069080000870004600000000000104000702736000859003008024000040580000350100,541763298369582417872914635285697341194835762736421859653178924917246583428359176
000500000008209010000010342090000600000000000400060803056002900701000008000007000,162534789348279516579618342293481675685723194417965823856142937721396458934857261
000386000080000060650020048100600007209000605700009001310060054020000070000753000,472386519983514762651927348138645297249178635765239481317862954526491873894753126
400030000003000500107904800010207040040605070008301900061403780000000000000060103,496538217823176594157924836315297648942685371678341952261453789739812465584769123
009000410070006002005800000001600700400000003007008100000400609700001040024000000,869523417173946582245817396951634728482175963637298154318452679796381245524769831
000200000076050210012603740028000170000010000030000050087105920095020680000009000,543271896976458213812693745628534179754912368139786452387165924495327681261849537
400306007009050200600000005500070001070204050200030008700000009005090800300105002,452316987819457263637928145583679421971284356246531798724863519165792834398145672
040900210000005000009010000090007100085000006400030000000050700100090080000084605,548976213217345869639218457392567148785421936461839572824653791156792384973184625
000100600460200000000000000100000060008309050700050030003000004080007200040900100,852193647469278315371564928135782469628349751794651832913826574586417293247935186
005600820001057690000090000070900010003000900500004002000080000056710400037006200,795631824281457693364298157478923516623175948519864372142389765856712439937546281
030208060490000031000040000003090400600050003040070010000020000510000029020906040,735218964492765831186349752853192476671854293249673518964521387518437629327986145
