005607200087405930400000007920001074000000000840700012600000005078109420009504100,395687241187425936462913857926851374751342689843796512614238795578169423239574168
890070012000981000050302040075000690910000054083000270040706030000294000760010025,896475312324981567157362948475128693912637854683549271248756139531294786769813425
905070106780001042061005970010000000204000309000000060046900750190400038307060204,925374186783691542461825973619743825274586319538219467846932751192457638357168294
050000000000861000400307820062008740040090080098700260073605000000139008000000500,856924137237861954419357826362518749745296381198743265973685412524139678681472593
000003000401000905059040860002004050000708000060300400097010530605000204000006000,286953741431687925759241863972164358543798612168325497897412536615839274324576189
000602000680000029210080063100030005008401700700090008870050096350000084000809000,935642871687513429214987563126738945598461732743295618872354196359176284461829357
070034850040000000800950000053408170000000000410706038000670000000000013029045700,976134852245867391831952647653428179798513264412796538384671925567289413129345786
200897004009000500400201003906040205700905008305060709600309001004000800500416007,253897164819634572467251983986743215741925638325168749672389451134572896598416327
380000000060004000025180070090050700008201400003090050000043290006700080000000035,387562941169374528425189376294856713578231469613497852851643297936725184742918635
708900604020500010300001009002090076000302000640070100200400007060007090107008405,718923654924586713356741289832194576571362948649875132285419367463257891197638425
050438200040000900010000045900600004200905003400003009570000090006000070004572010,759438261648251937312769845935687124261945783487123659573816492126394578894572316
800019005407600903010030080060070150000000000052090060070050090301400502600027001,836719245427685913519234687964372158183546729752891364278153496391468572645927831
000471000003000500080306010401090705800702001306040908090203060002000800000587000,265471389143829576987356214421698735859732641376145928598213467712964853634587192
052030000000708100000409007018205370200000001074601290090802004000304009003090000,752136948649758123831429567918245376265973481374681295596812734127364859483597612
008507200047000830000103000904062108000401000601890704000906000016000580003208600,368547291147629835529183476974362158852471963631895724785916342216734589493258617
605090204000504000004003800200001005901000708700900002007200500000106000502080903,635798214829514376174623859243871695951362748786945132467239581398156427512487963
500304006306000705004507900401000609000090000908000301009403100203000504600209007,597384216386921745124567983451832679732196458968745321879453162213678594645219837
000109000002705900019000580340050067000603000920040015095000130007506400000401000,854129673632785941719364582341952867578613294926847315495278136187536429263491758
003608500000090000046507980609000108020070050308000604037401290000030000005709400,793648512582193746146527983679354128421876359358912674837461295914235867265789431
100003040000762009000001005297000030080000020010000568400800000600315000030400002,129583746845762319763941285297658431586134927314297568451829673672315894938476152
040607050805109407000040000680090071004205800150070042000020000908703204020908030,241687953865139427793542618682394571374215896159876342536421789918753264427968135
000104000001090600090256080905000301016000940307000802050713090003020400000608000,862134579531897624794256183985472361216385947347961852458713296673529418129648735
020000003000624000080359000012436580047508160068271340000983010000745000400000050,625817493139624875784359621912436587347598162568271349256983714891745236473162958
070002010210078054000150000950000700067000120002000036000041000190380067080700090,675432819219678354438159672951263748367894125842517936726941583194385267583726491
100000008000948000400070009060100070095607410070004060500030000000219000900000607,159362748723948156486571329264193875895627413371854962548736291637219584912485637
007040200902605408000279000079100650801000704054006180000521000106307805005060300,517843296932615478648279513379184652861952734254736189483521967126397845795468321
040302090000607000703914506467000983008000600239000751504239108000508000090401030,641352897925687314783914526467125983158793642239846751574239168312568479896471235
730609018000102000100080002810700025006000400970005036200090003000306000360201049,732649518685132794149587362813764925526913487974825136251498673498376251367251849
070500080800390006050041090007000064081000970590000800020470050900052008040008010,379526481814397526652841397237985164481263975596714832128479653963152748745638219
001305000080461000000020100270000034094000760560000012006090000000184050000506800,921375486387461295645928173278619534194253768563847912856792341732184659419536827
030254010000000000000789040708000903304020501205000408050148000000000004040362000,836254719479631852521789346768415923394826571215973468653148297182597634947362185
010508020045000690709000108100359006000801000500674009201000405054000380060205070,613598724845712693729436158187359246496821537532674819271983465954167382368245971
390000051006375900000000000050046010070203060080590020000000000002967100730000098,398624751416375982527819346259746813174283569683591427965138274842967135731452698
680097052000620000075040610400000060152000384060000007021060870000031000390780041,683197452914625738275843619437218965152976384869354127521469873748531296396782541
005902400000371000020040080310000076067000810850000024030020040000164000008705200,175982463486371952923546187314298576267453819859617324731829645592164738648735291
080050000073208000500603002038010240400502001052030860000804050000901078004070100,289157634673248519541693782938716245467582391152439867716824953325961478894375126
000010000408060903503000704002005100050000080700600009604000308207040601000080000,976413825428567913513892764862935147359174286741628539694251378287349651135786492
002704500400000006050806030509030601000000000106020308060302040200000003004907800,632714589498253716751896234579438621823671495146529378965382147287145963314967852
000306400000080200000254017704000605082000170301000908840627000006040000007109000,215376489473981256968254317794813625682495173351762948849627531136548792527139864
790020054000030000080405060007300500510000039008009200070503010000040000650080027,793826154465137982182495763927318546516274839348659271279563418831742695654981327
000000000070942060420301097043000970010507040058000130160703089030128050000000000,391675428875942361426381597243816975619537842758294136164753289937128654582469713
008020000200801000003946020051090870702408901096010340020635409000109000000070030,968723514274851693513946728451392876732468951896517342127635489345189267689274135
000004000073009810402308605958060200000435000004080156205807901017500420000100000,581674392673259814492318675958761243126435789734982156265847931317596428849123567
300200008140780032058001460003000800000000000804000703082300670760048029500002004,397264518146785932258931467913427856675893241824156793482319675761548329539672184
002105673006000000000309000604200308000000000907008106000904000000000800239601500,892145673346872915571369482654217398183596724927438156768954231415723869239681547
000208000070006030930000062004800200100403006007001400760000084090300010000609000,516238749472196538938745162354867291129453876687921453763512984295384617841679325
000409000000000040007521003908306204001000300503704601100972800080000000000603000,235469178619837542847521963978316254461258397523794681154972836386145729792683415
097450000000810900030000407000070093710309045360040000051000020000062000004038170,297453861546817932138926457485671293712389645369245718851794326973162584624538179
150000072000015000090306010082001900030509080009400520010603040000190000360000097,156984372743215869298376415582761934431529786679438521917653248824197653365842197
008590300000402000650007092072000058800000001310000920180700069000106000006054100,248591376937462815651837492472319658869245731315678924184723569593186247726954183
004921000610080000002070010300008001281703956400100007030010800000050043000839700,574921638613485279892376514367598421281743956459162387736214895928657143145839762
