050000037039040810800000500000069000090534070000270000082000050360050084400000700,251896437639745812874321596728169345196534278543278961982417653367952184415683729
009003100170809063060700040700000004000401000001000600010007090520108036006500200,259643187174829563368715942782956314635481729941372658413267895527198436896534271
028679030000020900000800005019000560060000040000000000080500000700040000004963710,528679134137425986946831275319784562865192347472356891683517429791248653254963718
720090000040850013000000094009200100000000000063001420000000000087620051052030008,721493586946852713538716294479268135215349867863571429694185372387624951152937648
000300000008015400650000021000906000060000050140708036570000042003049600000200000,491372865328615497657894321735926184862431759149758236576183942213549678984267513
509000802034020790000000000300240100000106000008039005000000000052070360107000409,579463812834521796621897534396245178745186923218739645983614257452978361167352489
000043901000870200340200000250000000100900000900001860000000130000580000020004008,582643971691875243347219586258467319136958427974321865865792134413586792729134658
004010000006007000090530002080050020020304080063080950000820069000001400009060000,234918576516247893798536142187659324925374681463182957341825769652791438879463215
000700604100500000703000098300690000645001000000000300008060900020058000000300000,892713654164589237753426198387695421645231879219874365538167942426958713971342586
000010305000305070000080019020801040107000902060702030410070000050908000709020000,678419325291365874543287619925831746137654982864792531416573298352948167789126453
009003020000700045000090100200000098000000003307006002080400000000100000610307000,159643827836712945472895136261534798598271463347986512783429651925168374614357289
500007000000000134400613000009000000001700008320046900000000400200060001900350007,513497682796582134482613579849125763651739248327846915135278496278964351964351827
080040070403002608610003052000060000000308000005070800120004089906007301030010060,582146973473592618619783452748269135261358794395471826127634589956827341834915267
008000900100005008070020040091407600006000300007803490030010060600500009004000200,248176935163945728975328146391457682486291357527863491839712564612534879754689213
100008006040010030080503010906001300070000080005900201010604090090070060700100002,153498726649217538287563914926781345471325689835946271312654897594872163768139452
000400000400010853079008400003006007090000020200800100008700230712080004000005000,831452679426917853579368412183526947695174328247839165958741236712683594364295781
500000200000820000040300070790600000000000010600003400300701000085490000004006800,536147289917825634842369175791654328453278916628913457369781542185492763274536891
706109304020604050000020000000000000940000017052000980000030000060502030501807402,786159324329674158415328679678915243943286517152743986297431865864592731531867492
080600000030000000007048600000087001000000302020003400500100000093006010000002067,284619735639725148157348629346287951975461382821593476562174893793856214418932567
000090003000071046000600580708900200600000005005006804052400000410082000800010000,264895713583271946179634582748953261621748395395126874952467138417382659836519427
000206048204000000000100005490000000000000100700800026500000060010030000900004070,135276948284359617679148235492615783368427159751893426547981362816732594923564871
000090800501360009000208050004000580960000074028000300040602010800039000006050030,472591863581367429693248157734926581965813274128475396349682715857139642216754938
000007030000500000007030000004070023020400860670000900000009080005040100300065004,158627439936584712247931658894176523521493867673258941462719385785342196319865274
504000000062405001010003000080000010000207000001060309000004806203700000046000000,574891632362475981918623475685349217439217568721568349157934826293786154846152793
400200070008400600020010000500100000600702001000005004000090040007300200010800009,493286175158473692726519483572148936649732851831965724285691347967354218314827569
268040735000050000000306000006200400980010027001005300000507000000020000532090876,268149735349752681175386942756238419983614527421975368814567293697823154532491876
007100200000020000809300105000006501040000030501700000903005807000030000006008300,437159268165827493829364175372496581648512739591783642913645827784231956256978314
600081050004000071030050090000000000003507009400068300108070000020009034006000000,679481253584293671231756498952134786863527149417968325148375962725619834396842517
000063900000001500601700000380600250002000043005200000000000308208050006000090000,857463912423981567691725834384679251962518743715234689579146328248357196136892475
090003280000200000000000145800005020400607009060300008683000000000500000057002030,794153286518246397326879145871495623432687519965321478683714952249538761157962834
000010020700582000090030800630004000001000600000900078005040000000378400020090080,348619527716582934592437861637854219981723645254961378875246193169378452423195786
000008100001000009094000038000053002050700000008004090000400080013000700802007061,325948176781326459694175238479853612256791843138264597967412385513689724842537961
840000059000074000500208003700060000005702400000010002200801004000340000390000085,842136759639574821571298643723465918915782436486913572267851394158349267394627185
679380000080600001300020090006000007000050000400000500030090006800200079000870403,679381245582649731314527698156432987728956314493718562237194856845263179961875423
000027000008001000100400302900000400260000070000090000000200008000650021000000734,594327816328961547176485392981732465263548179745196283419273658837654921652819734
800050000070000400060094050900000031050070090000000000000000600000003800013062007,894156372175238469362794158926485731458371296731629584289547613647913825513862947
